person_id,person_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_birth_date
22475,22475,29,55000,OWN,4.0,VENTURE,B,10000,11.36,0,0.18,N,8,1995-12-04
22476,22476,31,55000,OWN,15.0,PERSONAL,A,8000,7.51,0,0.15,N,8,1993-12-04
22477,22477,31,55000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,15000,11.36,0,0.27,N,5,1993-12-04
22478,22478,33,55000,OWN,4.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.22,N,9,1991-12-04
22479,22479,29,26400,RENT,4.0,MEDICAL,A,7200,7.49,0,0.27,N,10,1995-12-04
22480,22480,30,55000,OWN,6.0,EDUCATION,D,21250,15.7,0,0.39,Y,6,1994-12-04
22481,22481,32,55000,MORTGAGE,16.0,PERSONAL,C,7000,13.48,0,0.13,Y,8,1992-12-04
22482,22482,34,28800,RENT,0.0,EDUCATION,B,7200,11.99,1,0.25,N,10,1990-12-04
22483,22483,27,29120,RENT,6.0,MEDICAL,C,7200,13.11,0,0.25,N,6,1997-12-04
22484,22484,30,55000,OWN,2.0,EDUCATION,B,6500,10.99,0,0.12,N,9,1994-12-04
22485,22485,31,30000,RENT,2.0,PERSONAL,C,7200,15.96,0,0.24,Y,6,1993-12-04
22486,22486,29,30000,RENT,,PERSONAL,C,7200,15.27,0,0.24,Y,9,1995-12-04
22487,22487,33,30000,RENT,6.0,PERSONAL,B,7200,12.69,1,0.24,N,10,1991-12-04
22488,22488,31,30000,RENT,0.0,HOMEIMPROVEMENT,B,7200,,1,0.24,N,10,1993-12-04
22489,22489,27,30000,RENT,1.0,PERSONAL,A,7200,7.29,0,0.24,N,7,1997-12-04
22490,22490,30,30000,RENT,7.0,DEBTCONSOLIDATION,B,7200,10.36,0,0.24,N,6,1994-12-04
22491,22491,29,31000,RENT,1.0,PERSONAL,C,7200,11.03,1,0.23,N,8,1995-12-04
22492,22492,33,31500,RENT,16.0,MEDICAL,A,7200,5.79,0,0.23,N,6,1991-12-04
22493,22493,35,55000,MORTGAGE,4.0,EDUCATION,A,8500,7.88,0,0.15,N,8,1989-12-04
22494,22494,35,32000,RENT,3.0,MEDICAL,C,7200,12.61,0,0.23,N,5,1989-12-04
22495,22495,29,33000,RENT,2.0,EDUCATION,B,7200,11.71,1,0.22,N,10,1995-12-04
22496,22496,35,34200,RENT,3.0,EDUCATION,A,7200,6.99,0,0.21,N,6,1989-12-04
22497,22497,34,35000,RENT,2.0,VENTURE,B,7200,12.42,0,0.21,N,9,1990-12-04
22498,22498,28,35000,RENT,2.0,MEDICAL,A,7200,7.66,0,0.21,N,6,1996-12-04
22499,22499,32,55000,OWN,4.0,HOMEIMPROVEMENT,E,15250,16.35,0,0.28,Y,6,1992-12-04
22500,22500,32,38000,RENT,0.0,EDUCATION,B,7200,10.08,0,0.19,N,7,1992-12-04
22501,22501,31,55000,OWN,5.0,EDUCATION,D,15850,,0,0.29,N,7,1993-12-04
22502,22502,27,40000,RENT,1.0,VENTURE,C,7200,13.22,0,0.18,N,6,1997-12-04
22503,22503,31,40000,RENT,4.0,EDUCATION,A,7200,9.63,0,0.18,N,8,1993-12-04
22504,22504,31,40351,RENT,12.0,PERSONAL,A,7200,7.29,0,0.18,N,9,1993-12-04
22505,22505,33,55000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,8000,11.14,0,0.15,N,9,1991-12-04
22506,22506,30,41000,RENT,0.0,PERSONAL,A,7200,7.49,0,0.18,N,5,1994-12-04
22507,22507,28,55000,MORTGAGE,4.0,VENTURE,B,10650,11.58,0,0.19,N,8,1996-12-04
22508,22508,31,41196,RENT,1.0,VENTURE,A,7200,7.9,0,0.17,N,7,1993-12-04
22509,22509,34,35316,RENT,5.0,MEDICAL,D,7200,14.84,1,0.2,N,10,1990-12-04
22510,22510,30,42000,RENT,2.0,MEDICAL,B,7200,10.99,0,0.17,N,6,1994-12-04
22511,22511,27,42504,RENT,2.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.17,N,6,1997-12-04
22512,22512,29,43108,RENT,7.0,VENTURE,A,7200,6.03,0,0.17,N,7,1995-12-04
22513,22513,27,39000,RENT,4.0,DEBTCONSOLIDATION,B,7200,10.65,1,0.18,N,5,1997-12-04
22514,22514,28,55000,MORTGAGE,2.0,EDUCATION,D,18000,14.11,0,0.33,N,5,1996-12-04
22515,22515,34,39000,RENT,5.0,HOMEIMPROVEMENT,B,7200,11.71,1,0.18,N,5,1990-12-04
22516,22516,30,48000,RENT,1.0,EDUCATION,B,7200,10.39,0,0.15,N,8,1994-12-04
22517,22517,33,49000,RENT,6.0,MEDICAL,B,7200,12.42,0,0.15,N,7,1991-12-04
22518,22518,35,50000,RENT,6.0,VENTURE,B,7200,11.99,0,0.14,N,9,1989-12-04
22519,22519,27,55000,MORTGAGE,8.0,VENTURE,C,7500,12.22,0,0.14,Y,6,1997-12-04
22520,22520,28,50000,RENT,4.0,DEBTCONSOLIDATION,B,7200,,0,0.14,N,7,1996-12-04
22521,22521,30,55000,MORTGAGE,0.0,EDUCATION,D,12000,13.55,0,0.22,N,5,1994-12-04
22522,22522,27,49000,MORTGAGE,0.0,PERSONAL,B,15000,9.76,1,0.31,N,7,1997-12-04
22523,22523,28,56052,RENT,8.0,VENTURE,C,7200,11.28,0,0.13,Y,8,1996-12-04
22524,22524,27,55140,MORTGAGE,8.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.18,Y,8,1997-12-04
22525,22525,27,60000,RENT,4.0,HOMEIMPROVEMENT,A,7200,8.9,0,0.12,N,7,1997-12-04
22526,22526,28,60000,RENT,5.0,HOMEIMPROVEMENT,A,7200,5.42,0,0.12,N,7,1996-12-04
22527,22527,27,60000,RENT,0.0,HOMEIMPROVEMENT,A,7200,7.74,0,0.12,N,10,1997-12-04
22528,22528,27,49200,MORTGAGE,2.0,DEBTCONSOLIDATION,E,7500,16.32,1,0.15,N,7,1997-12-04
22529,22529,28,62000,RENT,4.0,PERSONAL,C,7200,12.99,0,0.12,Y,9,1996-12-04
22530,22530,27,55200,OWN,4.0,EDUCATION,B,4000,,0,0.07,N,10,1997-12-04
22531,22531,28,55200,MORTGAGE,12.0,VENTURE,C,3000,11.72,0,0.05,N,10,1996-12-04
22532,22532,28,65000,RENT,2.0,MEDICAL,C,7200,13.98,0,0.11,Y,8,1996-12-04
22533,22533,29,65000,RENT,1.0,MEDICAL,B,7200,11.12,0,0.11,N,8,1995-12-04
22534,22534,34,68000,RENT,5.0,PERSONAL,B,7200,,0,0.11,N,9,1990-12-04
22535,22535,30,70000,RENT,3.0,DEBTCONSOLIDATION,C,7200,,0,0.1,Y,10,1994-12-04
22536,22536,27,49500,MORTGAGE,7.0,VENTURE,C,4750,15.27,1,0.1,N,7,1997-12-04
22537,22537,31,74076,RENT,9.0,MEDICAL,B,7200,,0,0.1,N,9,1993-12-04
22538,22538,29,75000,RENT,2.0,DEBTCONSOLIDATION,A,7200,7.9,0,0.1,N,10,1995-12-04
22539,22539,28,75000,RENT,8.0,DEBTCONSOLIDATION,B,7200,9.88,0,0.1,N,7,1996-12-04
22540,22540,29,55530,MORTGAGE,13.0,EDUCATION,A,18825,8.9,0,0.34,N,7,1995-12-04
22541,22541,30,55536,MORTGAGE,14.0,DEBTCONSOLIDATION,C,1000,,0,0.02,N,9,1994-12-04
22542,22542,29,76000,RENT,2.0,MEDICAL,B,7200,,0,0.09,N,8,1995-12-04
22543,22543,30,82060,RENT,1.0,EDUCATION,A,7200,,0,0.09,N,7,1994-12-04
22544,22544,27,55596,MORTGAGE,5.0,MEDICAL,A,2000,7.51,0,0.04,N,9,1997-12-04
22545,22545,32,55600,OWN,14.0,EDUCATION,B,8800,9.99,0,0.16,N,6,1992-12-04
22546,22546,27,55600,OWN,2.0,EDUCATION,B,4200,10.37,0,0.08,N,9,1997-12-04
22547,22547,27,82500,RENT,0.0,DEBTCONSOLIDATION,C,7200,14.22,0,0.09,Y,9,1997-12-04
22548,22548,33,83000,RENT,5.0,EDUCATION,A,7200,8.0,0,0.09,N,8,1991-12-04
22549,22549,28,55640,MORTGAGE,6.0,MEDICAL,B,20000,,0,0.36,N,8,1996-12-04
22550,22550,28,55640,MORTGAGE,9.0,MEDICAL,C,5000,,0,0.09,N,7,1996-12-04
22551,22551,31,55680,MORTGAGE,7.0,VENTURE,C,4000,12.73,0,0.07,N,7,1993-12-04
22552,22552,30,55684,MORTGAGE,13.0,EDUCATION,B,5200,12.69,0,0.09,N,9,1994-12-04
22553,22553,27,84000,RENT,8.0,EDUCATION,C,7200,,0,0.09,N,10,1997-12-04
22554,22554,32,85000,RENT,9.0,EDUCATION,B,7200,11.58,0,0.08,N,10,1992-12-04
22555,22555,28,55704,MORTGAGE,12.0,DEBTCONSOLIDATION,A,8400,7.51,0,0.15,N,9,1996-12-04
22556,22556,31,55728,MORTGAGE,0.0,MEDICAL,B,13000,10.62,0,0.23,N,9,1993-12-04
22557,22557,30,49777,MORTGAGE,7.0,MEDICAL,D,6000,14.54,1,0.12,N,6,1994-12-04
22558,22558,27,85000,RENT,0.0,VENTURE,A,7200,7.68,0,0.08,N,10,1997-12-04
22559,22559,29,89000,RENT,2.0,PERSONAL,A,7200,,0,0.08,N,10,1995-12-04
22560,22560,30,90000,RENT,2.0,EDUCATION,B,7200,11.99,0,0.08,N,7,1994-12-04
22561,22561,33,55920,MORTGAGE,9.0,EDUCATION,A,22000,7.88,0,0.39,N,6,1991-12-04
22562,22562,29,55992,MORTGAGE,2.0,PERSONAL,B,5000,,0,0.09,N,10,1995-12-04
22563,22563,28,90000,RENT,0.0,VENTURE,A,7200,5.42,0,0.08,N,5,1996-12-04
22564,22564,33,94000,RENT,4.0,VENTURE,A,7200,,0,0.08,N,6,1991-12-04
22565,22565,27,98500,RENT,5.0,HOMEIMPROVEMENT,C,7200,14.35,0,0.07,Y,6,1997-12-04
22566,22566,28,112123,RENT,2.0,VENTURE,A,7200,8.59,0,0.06,N,9,1996-12-04
22567,22567,27,56000,OWN,7.0,VENTURE,C,1000,14.65,0,0.02,N,8,1997-12-04
22568,22568,27,120000,RENT,0.0,DEBTCONSOLIDATION,A,7200,7.29,0,0.06,N,10,1997-12-04
22569,22569,29,125004,RENT,3.0,MEDICAL,B,7200,9.99,0,0.06,N,6,1995-12-04
22570,22570,33,56000,MORTGAGE,13.0,MEDICAL,A,12000,6.62,0,0.21,N,6,1991-12-04
22571,22571,29,28800,RENT,2.0,EDUCATION,A,7225,6.92,0,0.25,N,7,1995-12-04
22572,22572,30,20800,RENT,0.0,MEDICAL,A,7250,8.0,1,0.35,N,10,1994-12-04
22573,22573,29,56000,OWN,5.0,EDUCATION,A,9200,6.03,0,0.16,N,9,1995-12-04
22574,22574,28,39750,RENT,5.0,EDUCATION,A,7250,8.49,0,0.18,N,8,1996-12-04
22575,22575,35,105000,RENT,11.0,VENTURE,C,7250,,0,0.07,Y,5,1989-12-04
22576,22576,29,35000,RENT,6.0,MEDICAL,B,7300,11.71,0,0.21,N,9,1995-12-04
22577,22577,29,56000,MORTGAGE,8.0,MEDICAL,B,6000,10.99,0,0.11,N,9,1995-12-04
22578,22578,28,56000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,7.49,0,0.27,N,9,1996-12-04
22579,22579,31,56000,OWN,6.0,VENTURE,A,11500,,0,0.21,N,9,1993-12-04
22580,22580,27,50000,RENT,5.0,MEDICAL,A,7300,7.29,0,0.15,N,9,1997-12-04
22581,22581,33,50000,MORTGAGE,14.0,DEBTCONSOLIDATION,D,10000,16.89,1,0.2,N,7,1991-12-04
22582,22582,30,115000,RENT,7.0,DEBTCONSOLIDATION,B,7300,10.25,0,0.06,N,9,1994-12-04
22583,22583,28,44995,RENT,2.0,EDUCATION,A,7350,7.49,0,0.16,N,10,1996-12-04
22584,22584,27,56000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10050,9.63,0,0.18,N,8,1997-12-04
22585,22585,32,31000,RENT,2.0,HOMEIMPROVEMENT,D,7400,16.77,1,0.24,Y,9,1992-12-04
22586,22586,35,56000,MORTGAGE,,DEBTCONSOLIDATION,A,12000,,0,0.21,N,8,1989-12-04
22587,22587,33,69000,RENT,8.0,HOMEIMPROVEMENT,B,7400,9.76,0,0.11,N,5,1991-12-04
22588,22588,31,56000,MORTGAGE,3.0,MEDICAL,A,12000,6.54,0,0.21,N,5,1993-12-04
22589,22589,32,56000,MORTGAGE,13.0,EDUCATION,B,3000,8.88,0,0.05,N,9,1992-12-04
22590,22590,28,140000,RENT,0.0,DEBTCONSOLIDATION,A,7400,6.03,0,0.05,N,9,1996-12-04
22591,22591,28,56000,OWN,10.0,HOMEIMPROVEMENT,C,12000,14.72,0,0.21,Y,7,1996-12-04
22592,22592,29,55000,RENT,6.0,HOMEIMPROVEMENT,D,7450,15.62,0,0.14,N,8,1995-12-04
22593,22593,27,62900,RENT,9.0,MEDICAL,D,7450,15.99,1,0.1,N,10,1997-12-04
22594,22594,27,50000,MORTGAGE,8.0,MEDICAL,D,8400,,1,0.17,N,7,1997-12-04
22595,22595,29,56000,MORTGAGE,0.0,VENTURE,C,6000,13.23,0,0.11,Y,7,1995-12-04
22596,22596,34,56000,OWN,0.0,MEDICAL,B,5600,11.86,0,0.1,N,7,1990-12-04
22597,22597,28,20000,RENT,0.0,MEDICAL,B,7500,9.76,1,0.38,N,9,1996-12-04
22598,22598,33,56000,MORTGAGE,2.0,PERSONAL,A,11500,7.14,0,0.21,N,10,1991-12-04
22599,22599,32,56000,MORTGAGE,5.0,PERSONAL,A,10000,7.14,0,0.18,N,8,1992-12-04
22600,22600,29,56000,MORTGAGE,8.0,VENTURE,A,13000,7.88,0,0.23,N,5,1995-12-04
22601,22601,30,21996,RENT,4.0,MEDICAL,B,7500,10.37,1,0.34,N,9,1994-12-04
22602,22602,31,56000,MORTGAGE,4.0,EDUCATION,A,8000,8.59,0,0.14,N,5,1993-12-04
22603,22603,30,56000,MORTGAGE,1.0,MEDICAL,B,14000,12.18,0,0.25,N,7,1994-12-04
22604,22604,29,25400,RENT,1.0,EDUCATION,D,7500,14.59,1,0.3,Y,5,1995-12-04
22605,22605,29,56000,MORTGAGE,4.0,EDUCATION,D,18000,14.61,0,0.32,Y,9,1995-12-04
22606,22606,28,56000,MORTGAGE,9.0,VENTURE,D,4800,14.61,0,0.09,Y,6,1996-12-04
22607,22607,27,27000,RENT,2.0,MEDICAL,B,7500,12.69,0,0.28,N,10,1997-12-04
22608,22608,29,27600,RENT,2.0,EDUCATION,A,7500,6.62,0,0.27,N,9,1995-12-04
22609,22609,27,30000,RENT,5.0,EDUCATION,D,7500,14.84,0,0.25,N,7,1997-12-04
22610,22610,33,30000,RENT,14.0,EDUCATION,B,7500,11.86,1,0.25,N,5,1991-12-04
22611,22611,35,56000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,15000,11.26,0,0.27,N,10,1989-12-04
22612,22612,31,31000,RENT,5.0,PERSONAL,A,7500,7.49,0,0.24,N,9,1993-12-04
22613,22613,30,56000,MORTGAGE,5.0,EDUCATION,B,1500,,0,0.03,N,7,1994-12-04
22614,22614,30,32004,RENT,0.0,DEBTCONSOLIDATION,C,7500,13.47,0,0.23,Y,10,1994-12-04
22615,22615,30,56004,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9600,5.99,0,0.17,N,6,1994-12-04
22616,22616,27,33000,RENT,2.0,MEDICAL,D,7500,15.65,1,0.23,Y,7,1997-12-04
22617,22617,33,33000,RENT,0.0,PERSONAL,C,7500,11.34,0,0.23,N,9,1991-12-04
22618,22618,29,34000,RENT,4.0,MEDICAL,A,7500,,0,0.22,N,10,1995-12-04
22619,22619,31,34000,RENT,0.0,MEDICAL,A,7500,8.94,0,0.22,N,8,1993-12-04
22620,22620,28,34200,RENT,8.0,PERSONAL,A,7500,8.94,0,0.22,N,7,1996-12-04
22621,22621,27,56004,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.74,0,0.09,N,7,1997-12-04
22622,22622,27,56004,MORTGAGE,4.0,PERSONAL,A,3100,9.32,0,0.06,N,7,1997-12-04
22623,22623,30,56030,MORTGAGE,14.0,PERSONAL,B,13000,11.89,0,0.23,N,7,1994-12-04
22624,22624,29,56033,MORTGAGE,7.0,VENTURE,C,16000,14.65,0,0.29,N,6,1995-12-04
22625,22625,33,56100,OWN,13.0,HOMEIMPROVEMENT,A,16000,6.03,0,0.29,N,8,1991-12-04
22626,22626,30,35004,RENT,0.0,MEDICAL,A,7500,8.63,0,0.21,N,5,1994-12-04
22627,22627,35,35300,RENT,0.0,EDUCATION,C,7500,12.29,0,0.21,Y,7,1989-12-04
22628,22628,28,56148,MORTGAGE,12.0,DEBTCONSOLIDATION,C,2400,13.99,0,0.04,N,6,1996-12-04
22629,22629,27,56244,MORTGAGE,11.0,HOMEIMPROVEMENT,C,12000,14.22,0,0.21,N,8,1997-12-04
22630,22630,32,56256,MORTGAGE,2.0,PERSONAL,A,6500,6.17,0,0.12,N,5,1992-12-04
22631,22631,35,30000,RENT,1.0,EDUCATION,C,7500,,1,0.25,Y,6,1989-12-04
22632,22632,27,56331,MORTGAGE,7.0,EDUCATION,B,10000,10.36,0,0.18,N,10,1997-12-04
22633,22633,34,56400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,7.9,0,0.12,N,10,1990-12-04
22634,22634,31,37000,RENT,5.0,PERSONAL,C,7500,15.23,0,0.2,N,6,1993-12-04
22635,22635,34,56400,OWN,8.0,MEDICAL,A,12100,5.79,0,0.21,N,9,1990-12-04
22636,22636,28,31000,RENT,1.0,HOMEIMPROVEMENT,D,7500,15.31,1,0.24,Y,5,1996-12-04
22637,22637,30,38168,RENT,5.0,PERSONAL,B,7500,9.76,0,0.2,N,6,1994-12-04
22638,22638,33,38400,RENT,,EDUCATION,C,7500,13.49,0,0.2,N,5,1991-12-04
22639,22639,29,56500,MORTGAGE,13.0,MEDICAL,A,14750,,0,0.26,N,8,1995-12-04
22640,22640,33,50500,MORTGAGE,2.0,MEDICAL,D,4000,,1,0.08,Y,8,1991-12-04
22641,22641,30,40000,RENT,3.0,VENTURE,B,7500,12.69,0,0.19,N,5,1994-12-04
22642,22642,35,56566,MORTGAGE,3.0,EDUCATION,A,3200,,0,0.06,N,6,1989-12-04
22643,22643,30,56604,MORTGAGE,3.0,VENTURE,D,3000,17.58,0,0.05,N,9,1994-12-04
22644,22644,30,56628,MORTGAGE,2.0,HOMEIMPROVEMENT,A,12000,8.94,0,0.21,N,10,1994-12-04
22645,22645,31,34000,RENT,2.0,HOMEIMPROVEMENT,D,7500,15.58,1,0.22,N,5,1993-12-04
22646,22646,28,56700,MORTGAGE,11.0,VENTURE,B,15000,12.12,0,0.26,N,7,1996-12-04
22647,22647,29,56700,MORTGAGE,9.0,VENTURE,C,10000,,0,0.18,Y,5,1995-12-04
22648,22648,29,56700,OWN,14.0,MEDICAL,B,11000,10.62,0,0.19,N,6,1995-12-04
22649,22649,28,40000,RENT,2.0,PERSONAL,B,7500,11.86,0,0.19,N,8,1996-12-04
22650,22650,32,56784,OWN,3.0,PERSONAL,D,12000,14.96,0,0.21,Y,10,1992-12-04
22651,22651,28,50820,MORTGAGE,12.0,PERSONAL,B,10000,10.59,1,0.2,N,8,1996-12-04
22652,22652,28,56864,MORTGAGE,5.0,PERSONAL,A,12300,7.88,0,0.22,N,7,1996-12-04
22653,22653,29,40000,RENT,7.0,MEDICAL,C,7500,12.73,0,0.19,Y,9,1995-12-04
22654,22654,32,34000,RENT,0.0,EDUCATION,B,7500,10.01,1,0.22,N,5,1992-12-04
22655,22655,30,34000,RENT,1.0,VENTURE,C,7500,,1,0.22,N,6,1994-12-04
22656,22656,28,40000,RENT,2.0,MEDICAL,C,7500,,0,0.19,N,7,1996-12-04
22657,22657,32,40000,RENT,2.0,EDUCATION,A,7500,8.0,0,0.19,N,6,1992-12-04
22658,22658,28,57000,MORTGAGE,5.0,PERSONAL,A,9500,7.51,0,0.17,N,5,1996-12-04
22659,22659,29,42000,RENT,0.0,EDUCATION,C,7500,12.87,0,0.18,Y,8,1995-12-04
22660,22660,28,36000,RENT,2.0,HOMEIMPROVEMENT,B,7500,10.39,1,0.21,N,9,1996-12-04
22661,22661,27,36000,RENT,0.0,PERSONAL,D,7500,13.55,1,0.21,Y,7,1997-12-04
22662,22662,28,57000,MORTGAGE,13.0,PERSONAL,C,9600,15.96,0,0.17,Y,9,1996-12-04
22663,22663,33,38604,RENT,0.0,VENTURE,D,7500,,1,0.19,N,5,1991-12-04
22664,22664,29,44720,RENT,6.0,EDUCATION,B,7500,,0,0.17,N,5,1995-12-04
22665,22665,27,57000,OWN,11.0,EDUCATION,A,15000,6.03,0,0.26,N,6,1997-12-04
22666,22666,29,44875,RENT,0.0,MEDICAL,A,7500,8.32,0,0.17,N,8,1995-12-04
22667,22667,27,45000,RENT,4.0,MEDICAL,C,7500,15.27,0,0.17,N,8,1997-12-04
22668,22668,27,57000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,3000,7.51,0,0.05,N,5,1997-12-04
22669,22669,35,57000,MORTGAGE,8.0,MEDICAL,A,5500,7.49,0,0.1,N,5,1989-12-04
22670,22670,27,45000,RENT,0.0,PERSONAL,C,7500,12.73,0,0.17,Y,6,1997-12-04
22671,22671,28,51000,MORTGAGE,1.0,PERSONAL,A,4775,7.49,1,0.09,N,6,1996-12-04
22672,22672,34,39000,RENT,0.0,DEBTCONSOLIDATION,B,7500,9.45,1,0.19,N,9,1990-12-04
22673,22673,29,45756,RENT,7.0,EDUCATION,B,7500,10.0,0,0.16,N,7,1995-12-04
22674,22674,27,51000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10000,6.99,1,0.2,N,5,1997-12-04
22675,22675,27,46000,RENT,4.0,MEDICAL,C,7500,13.49,0,0.16,N,5,1997-12-04
22676,22676,30,57000,MORTGAGE,1.0,VENTURE,A,4500,7.49,0,0.08,N,10,1994-12-04
22677,22677,30,46800,RENT,0.0,EDUCATION,A,7500,7.88,0,0.16,N,10,1994-12-04
22678,22678,30,48000,RENT,4.0,MEDICAL,A,7500,7.49,0,0.16,N,6,1994-12-04
22679,22679,28,48500,RENT,3.0,VENTURE,D,7500,12.86,0,0.15,N,7,1996-12-04
22680,22680,27,42996,RENT,11.0,MEDICAL,C,7500,11.91,1,0.17,N,7,1997-12-04
22681,22681,32,57000,MORTGAGE,11.0,MEDICAL,C,9000,13.35,0,0.16,Y,5,1992-12-04
22682,22682,33,57000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,13000,7.88,0,0.23,N,5,1991-12-04
22683,22683,29,57000,MORTGAGE,4.0,MEDICAL,A,2500,6.76,0,0.04,N,7,1995-12-04
22684,22684,30,57000,MORTGAGE,2.0,VENTURE,A,6000,7.51,0,0.11,N,8,1994-12-04
22685,22685,29,57000,OWN,5.0,MEDICAL,B,5000,11.86,0,0.09,N,10,1995-12-04
22686,22686,33,44000,RENT,1.0,EDUCATION,D,7500,12.92,1,0.17,Y,6,1991-12-04
22687,22687,31,57000,MORTGAGE,10.0,EDUCATION,B,8000,9.88,0,0.14,N,9,1993-12-04
22688,22688,30,50400,RENT,2.0,PERSONAL,B,7500,10.25,0,0.15,N,7,1994-12-04
22689,22689,28,57000,MORTGAGE,2.0,VENTURE,C,6000,12.73,0,0.11,N,10,1996-12-04
22690,22690,33,50750,RENT,2.0,PERSONAL,C,7500,11.91,0,0.15,Y,6,1991-12-04
22691,22691,28,51000,RENT,13.0,VENTURE,D,7500,16.49,0,0.15,Y,7,1996-12-04
22692,22692,28,51000,OWN,2.0,DEBTCONSOLIDATION,E,20400,17.74,1,0.4,Y,5,1996-12-04
22693,22693,30,45063,RENT,7.0,MEDICAL,D,7500,15.05,1,0.17,N,6,1994-12-04
22694,22694,28,57000,OWN,7.0,PERSONAL,B,3500,11.83,0,0.06,N,6,1996-12-04
22695,22695,31,54200,RENT,4.0,VENTURE,C,7500,12.61,0,0.14,N,10,1993-12-04
22696,22696,28,57000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,13000,9.63,0,0.23,N,5,1996-12-04
22697,22697,33,51000,MORTGAGE,2.0,EDUCATION,A,1200,9.63,1,0.02,N,7,1991-12-04
22698,22698,29,57000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,6000,9.32,0,0.11,N,5,1995-12-04
22699,22699,30,57000,MORTGAGE,6.0,PERSONAL,A,4000,8.0,0,0.07,N,7,1994-12-04
22700,22700,32,51000,MORTGAGE,5.0,MEDICAL,C,15000,,1,0.29,Y,8,1992-12-04
22701,22701,33,57000,MORTGAGE,7.0,EDUCATION,B,15000,10.39,0,0.26,N,7,1991-12-04
22702,22702,28,55000,RENT,7.0,DEBTCONSOLIDATION,C,7500,12.84,0,0.14,Y,6,1996-12-04
22703,22703,31,56400,RENT,1.0,VENTURE,B,7500,11.48,0,0.13,N,10,1993-12-04
22704,22704,30,57000,RENT,4.0,VENTURE,C,7500,14.27,0,0.13,N,5,1994-12-04
22705,22705,31,57000,RENT,2.0,EDUCATION,B,7500,12.53,0,0.13,N,9,1993-12-04
22706,22706,34,57000,RENT,9.0,DEBTCONSOLIDATION,B,7500,11.14,0,0.13,N,7,1990-12-04
22707,22707,28,51043,MORTGAGE,12.0,PERSONAL,C,2100,12.29,1,0.04,N,8,1996-12-04
22708,22708,27,57996,RENT,11.0,EDUCATION,B,7500,12.21,0,0.13,N,10,1997-12-04
22709,22709,31,57200,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7500,13.11,0,0.13,Y,5,1993-12-04
22710,22710,27,57240,OWN,4.0,VENTURE,B,15000,11.99,0,0.26,N,6,1997-12-04
22711,22711,31,57240,MORTGAGE,1.0,EDUCATION,A,10000,5.99,0,0.17,N,6,1993-12-04
22712,22712,28,57248,MORTGAGE,1.0,EDUCATION,A,9000,6.92,0,0.16,N,7,1996-12-04
22713,22713,29,57300,OWN,13.0,MEDICAL,B,12000,11.48,0,0.21,N,8,1995-12-04
22714,22714,31,57335,MORTGAGE,6.0,EDUCATION,D,16500,14.84,0,0.29,N,10,1993-12-04
22715,22715,28,57360,MORTGAGE,3.0,EDUCATION,B,23000,,0,0.4,N,7,1996-12-04
22716,22716,31,57400,MORTGAGE,6.0,PERSONAL,A,7600,5.99,0,0.13,N,10,1993-12-04
22717,22717,31,60000,RENT,3.0,DEBTCONSOLIDATION,A,7500,5.79,0,0.13,N,9,1993-12-04
22718,22718,30,57408,MORTGAGE,0.0,DEBTCONSOLIDATION,B,18000,8.88,0,0.31,N,10,1994-12-04
22719,22719,33,57500,MORTGAGE,0.0,MEDICAL,A,15000,6.03,0,0.26,N,7,1991-12-04
22720,22720,31,61000,RENT,3.0,MEDICAL,C,7500,,0,0.12,Y,10,1993-12-04
22721,22721,27,62000,RENT,4.0,EDUCATION,C,7500,13.04,0,0.12,Y,6,1997-12-04
22722,22722,29,57500,MORTGAGE,7.0,PERSONAL,A,19600,7.88,0,0.34,N,8,1995-12-04
22723,22723,29,65000,RENT,5.0,EDUCATION,B,7500,12.69,0,0.12,N,10,1995-12-04
22724,22724,29,59000,RENT,3.0,HOMEIMPROVEMENT,B,7500,9.99,1,0.13,N,8,1995-12-04
22725,22725,31,65000,RENT,8.0,MEDICAL,B,7500,10.95,0,0.12,N,10,1993-12-04
22726,22726,30,57600,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.65,0,0.1,N,8,1994-12-04
22727,22727,27,51600,MORTGAGE,2.0,VENTURE,D,13650,16.29,1,0.26,N,9,1997-12-04
22728,22728,28,57600,MORTGAGE,12.0,PERSONAL,B,10625,12.42,0,0.18,N,6,1996-12-04
